_time,itsi_kpi_id,avg(alert_value)
2024-01-01T00:00:00.000-0500,e52ac62112e19a8aa0cbd413,404.0485584172257
2024-01-01T01:00:00.000-0500,e52ac62112e19a8aa0cbd413,412.8494077337658
2024-01-01T02:00:00.000-0500,e52ac62112e19a8aa0cbd413,411.81964544581405
2024-01-01T03:00:00.000-0500,e52ac62112e19a8aa0cbd413,428.3082392987081
2024-01-01T04:00:00.000-0500,e52ac62112e19a8aa0cbd413,422.85392673365686
2024-01-01T05:00:00.000-0500,e52ac62112e19a8aa0cbd413,433.61469175179917
2024-01-01T06:00:00.000-0500,e52ac62112e19a8aa0cbd413,448.2723126661937
2024-01-01T07:00:00.000-0500,e52ac62112e19a8aa0cbd413,452.4172834042264
2024-01-01T08:00:00.000-0500,e52ac62112e19a8aa0cbd413,465.38592722544433
2024-01-01T09:00:00.000-0500,e52ac62112e19a8aa0cbd413,472.488899336955
2024-01-01T10:00:00.000-0500,e52ac62112e19a8aa0cbd413,458.53604668112325
2024-01-01T11:00:00.000-0500,e52ac62112e19a8aa0cbd413,455.1246263782107
2024-01-01T12:00:00.000-0500,e52ac62112e19a8aa0cbd413,461.18382222498093
2024-01-01T13:00:00.000-0500,e52ac62112e19a8aa0cbd413,460.65409974090005
2024-01-01T14:00:00.000-0500,e52ac62112e19a8aa0cbd413,474.494310742916
2024-01-01T15:00:00.000-0500,e52ac62112e19a8aa0cbd413,476.697230220116
2024-01-01T16:00:00.000-0500,e52ac62112e19a8aa0cbd413,475.4548644419612
2024-01-01T17:00:00.000-0500,e52ac62112e19a8aa0cbd413,494.61713877175595
2024-01-01T18:00:00.000-0500,e52ac62112e19a8aa0cbd413,476.5717655976024
2024-01-01T19:00:00.000-0500,e52ac62112e19a8aa0cbd413,474.3071930909494
2024-01-01T20:00:00.000-0500,e52ac62112e19a8aa0cbd413,475.84014978501955
2024-01-01T21:00:00.000-0500,e52ac62112e19a8aa0cbd413,495.78971642338166
2024-01-01T22:00:00.000-0500,e52ac62112e19a8aa0cbd413,499.97499896938484
2024-01-01T23:00:00.000-0500,e52ac62112e19a8aa0cbd413,504.52293059739145
2024-01-02T00:00:00.000-0500,e52ac62112e19a8aa0cbd413,514.9604091411813
2024-01-02T01:00:00.000-0500,e52ac62112e19a8aa0cbd413,531.7603142043721
2024-01-02T02:00:00.000-0500,e52ac62112e19a8aa0cbd413,534.9755627233283
2024-01-02T03:00:00.000-0500,e52ac62112e19a8aa0cbd413,534.4291927899118
2024-01-02T04:00:00.000-0500,e52ac62112e19a8aa0cbd413,552.1287654222699
2024-01-02T05:00:00.000-0500,e52ac62112e19a8aa0cbd413,534.8448483325291
2024-01-02T06:00:00.000-0500,e52ac62112e19a8aa0cbd413,543.3298364564405
2024-01-02T07:00:00.000-0500,e52ac62112e19a8aa0cbd413,550.5811885142642
2024-01-02T08:00:00.000-0500,e52ac62112e19a8aa0cbd413,551.4840537905219
2024-01-02T09:00:00.000-0500,e52ac62112e19a8aa0cbd413,562.517322537122
2024-01-02T10:00:00.000-0500,e52ac62112e19a8aa0cbd413,575.8331857385735
2024-01-02T11:00:00.000-0500,e52ac62112e19a8aa0cbd413,564.0633938100731
2024-01-02T12:00:00.000-0500,e52ac62112e19a8aa0cbd413,579.3392222908612
2024-01-02T13:00:00.000-0500,e52ac62112e19a8aa0cbd413,592.2602989260756
2024-01-02T14:00:00.000-0500,e52ac62112e19a8aa0cbd413,608.238332557568
2024-01-02T15:00:00.000-0500,e52ac62112e19a8aa0cbd413,608.3413492328418
2024-01-02T16:00:00.000-0500,e52ac62112e19a8aa0cbd413,594.5809264438068
2024-01-02T17:00:00.000-0500,e52ac62112e19a8aa0cbd413,574.9443589279905
2024-01-02T18:00:00.000-0500,e52ac62112e19a8aa0cbd413,557.4047417119363
2024-01-02T19:00:00.000-0500,e52ac62112e19a8aa0cbd413,572.2198037191101
2024-01-02T20:00:00.000-0500,e52ac62112e19a8aa0cbd413,591.7027200515669
2024-01-02T21:00:00.000-0500,e52ac62112e19a8aa0cbd413,599.3760458308201
2024-01-02T22:00:00.000-0500,e52ac62112e19a8aa0cbd413,615.7529846387566
2024-01-02T23:00:00.000-0500,e52ac62112e19a8aa0cbd413,610.5222002369285
2024-01-03T00:00:00.000-0500,e52ac62112e19a8aa0cbd413,621.2932877371663
2024-01-03T01:00:00.000-0500,e52ac62112e19a8aa0cbd413,602.4841604213302
2024-01-03T02:00:00.000-0500,e52ac62112e19a8aa0cbd413,614.2981017518337
2024-01-03T03:00:00.000-0500,e52ac62112e19a8aa0cbd413,609.0586463914467
2024-01-03T04:00:00.000-0500,e52ac62112e19a8aa0cbd413,594.3218446697697
2024-01-03T05:00:00.000-0500,e52ac62112e19a8aa0cbd413,592.6509611144298
2024-01-03T06:00:00.000-0500,e52ac62112e19a8aa0cbd413,587.1507841607312
2024-01-03T07:00:00.000-0500,e52ac62112e19a8aa0cbd413,574.4879694714906
2024-01-03T08:00:00.000-0500,e52ac62112e19a8aa0cbd413,569.1484461943702
2024-01-03T09:00:00.000-0500,e52ac62112e19a8aa0cbd413,579.5276657955901
2024-01-03T10:00:00.000-0500,e52ac62112e19a8aa0cbd413,566.8589863324797
2024-01-03T11:00:00.000-0500,e52ac62112e19a8aa0cbd413,561.0453511940859
2024-01-03T12:00:00.000-0500,e52ac62112e19a8aa0cbd413,560.5503005578482
2024-01-03T13:00:00.000-0500,e52ac62112e19a8aa0cbd413,565.8776645103989
2024-01-03T14:00:00.000-0500,e52ac62112e19a8aa0cbd413,557.8818944260315
2024-01-03T15:00:00.000-0500,e52ac62112e19a8aa0cbd413,542.4274822695178
2024-01-03T16:00:00.000-0500,e52ac62112e19a8aa0cbd413,522.7830299654117
2024-01-03T17:00:00.000-0500,e52ac62112e19a8aa0cbd413,517.1365678980659
2024-01-03T18:00:00.000-0500,e52ac62112e19a8aa0cbd413,533.362467653528
2024-01-03T19:00:00.000-0500,e52ac62112e19a8aa0cbd413,543.2220695604061
2024-01-03T20:00:00.000-0500,e52ac62112e19a8aa0cbd413,545.1067235074103
2024-01-03T21:00:00.000-0500,e52ac62112e19a8aa0cbd413,555.1652811231634
2024-01-03T22:00:00.000-0500,e52ac62112e19a8aa0cbd413,546.4022872831775
2024-01-03T23:00:00.000-0500,e52ac62112e19a8aa0cbd413,538.7933079793753
2024-01-04T00:00:00.000-0500,e52ac62112e19a8aa0cbd413,474.63286512476486
2024-01-04T01:00:00.000-0500,e52ac62112e19a8aa0cbd413,489.8441331685395
2024-01-04T02:00:00.000-0500,e52ac62112e19a8aa0cbd413,493.4261407197854
2024-01-04T03:00:00.000-0500,e52ac62112e19a8aa0cbd413,493.84409854150266
2024-01-04T04:00:00.000-0500,e52ac62112e19a8aa0cbd413,488.69487478878017
2024-01-04T05:00:00.000-0500,e52ac62112e19a8aa0cbd413,490.38957544606046
2024-01-04T06:00:00.000-0500,e52ac62112e19a8aa0cbd413,494.8015041963429
2024-01-04T07:00:00.000-0500,e52ac62112e19a8aa0cbd413,497.64767183645245
2024-01-04T08:00:00.000-0500,e52ac62112e19a8aa0cbd413,499.00355774507403
2024-01-04T09:00:00.000-0500,e52ac62112e19a8aa0cbd413,506.5493985117857
2024-01-04T10:00:00.000-0500,e52ac62112e19a8aa0cbd413,501.5642365703786
2024-01-04T11:00:00.000-0500,e52ac62112e19a8aa0cbd413,505.22428536558095
2024-01-04T12:00:00.000-0500,e52ac62112e19a8aa0cbd413,497.1646128454683
2024-01-04T13:00:00.000-0500,e52ac62112e19a8aa0cbd413,494.352425608282
2024-01-04T14:00:00.000-0500,e52ac62112e19a8aa0cbd413,499.5639787089053
2024-01-04T15:00:00.000-0500,e52ac62112e19a8aa0cbd413,504.8858636905319
2024-01-04T16:00:00.000-0500,e52ac62112e19a8aa0cbd413,486.238345575067
2024-01-04T17:00:00.000-0500,e52ac62112e19a8aa0cbd413,478.56339973418125
2024-01-04T18:00:00.000-0500,e52ac62112e19a8aa0cbd413,469.38414907777747
2024-01-04T19:00:00.000-0500,e52ac62112e19a8aa0cbd413,475.5562988376834
2024-01-04T20:00:00.000-0500,e52ac62112e19a8aa0cbd413,479.83845333370823
2024-01-04T21:00:00.000-0500,e52ac62112e19a8aa0cbd413,497.73633051310355
2024-01-04T22:00:00.000-0500,e52ac62112e19a8aa0cbd413,487.01585280783183
2024-01-04T23:00:00.000-0500,e52ac62112e19a8aa0cbd413,481.97844765054
2024-01-05T00:00:00.000-0500,e52ac62112e19a8aa0cbd413,469.8246759030492
2024-01-05T01:00:00.000-0500,e52ac62112e19a8aa0cbd413,480.2566248740535
2024-01-05T02:00:00.000-0500,e52ac62112e19a8aa0cbd413,483.7918567386175
2024-01-05T03:00:00.000-0500,e52ac62112e19a8aa0cbd413,494.82003232100595
2024-01-05T04:00:00.000-0500,e52ac62112e19a8aa0cbd413,485.68450107549813
2024-01-05T05:00:00.000-0500,e52ac62112e19a8aa0cbd413,500.9676599044302
2024-01-05T06:00:00.000-0500,e52ac62112e19a8aa0cbd413,486.9288187030032
2024-01-05T07:00:00.000-0500,e52ac62112e19a8aa0cbd413,485.3053344257936
2024-01-05T08:00:00.000-0500,e52ac62112e19a8aa0cbd413,477.0792928919591
2024-01-05T09:00:00.000-0500,e52ac62112e19a8aa0cbd413,481.6708617862382
2024-01-05T10:00:00.000-0500,e52ac62112e19a8aa0cbd413,485.814274743488
2024-01-05T11:00:00.000-0500,e52ac62112e19a8aa0cbd413,498.81800866095784
2024-01-05T12:00:00.000-0500,e52ac62112e19a8aa0cbd413,487.03218613330387
2024-01-05T13:00:00.000-0500,e52ac62112e19a8aa0cbd413,503.33175689945136
2024-01-05T14:00:00.000-0500,e52ac62112e19a8aa0cbd413,523.1791704744414
2024-01-05T15:00:00.000-0500,e52ac62112e19a8aa0cbd413,532.8025408187606
2024-01-05T16:00:00.000-0500,e52ac62112e19a8aa0cbd413,541.5739112627081
2024-01-05T17:00:00.000-0500,e52ac62112e19a8aa0cbd413,551.6478238470714
2024-01-05T18:00:00.000-0500,e52ac62112e19a8aa0cbd413,567.0583557065163
2024-01-05T19:00:00.000-0500,e52ac62112e19a8aa0cbd413,581.6082474677335
2024-01-05T20:00:00.000-0500,e52ac62112e19a8aa0cbd413,593.9166434289338
2024-01-05T21:00:00.000-0500,e52ac62112e19a8aa0cbd413,584.102058839125
2024-01-05T22:00:00.000-0500,e52ac62112e19a8aa0cbd413,586.64490825741
2024-01-05T23:00:00.000-0500,e52ac62112e19a8aa0cbd413,579.7132045730395
2024-01-06T00:00:00.000-0500,e52ac62112e19a8aa0cbd413,585.2118587981456
2024-01-06T01:00:00.000-0500,e52ac62112e19a8aa0cbd413,578.9662718018757
2024-01-06T02:00:00.000-0500,e52ac62112e19a8aa0cbd413,585.6057882242897
2024-01-06T03:00:00.000-0500,e52ac62112e19a8aa0cbd413,602.9609468120273
2024-01-06T04:00:00.000-0500,e52ac62112e19a8aa0cbd413,587.7723333655167
2024-01-06T05:00:00.000-0500,e52ac62112e19a8aa0cbd413,577.9311595756006
2024-01-06T06:00:00.000-0500,e52ac62112e19a8aa0cbd413,594.0075546365993
2024-01-06T07:00:00.000-0500,e52ac62112e19a8aa0cbd413,592.4061417251396
2024-01-06T08:00:00.000-0500,e52ac62112e19a8aa0cbd413,576.6936622985713
2024-01-06T09:00:00.000-0500,e52ac62112e19a8aa0cbd413,570.3667587496732
2024-01-06T10:00:00.000-0500,e52ac62112e19a8aa0cbd413,552.2925814890256
2024-01-06T11:00:00.000-0500,e52ac62112e19a8aa0cbd413,568.8220242767503
2024-01-06T12:00:00.000-0500,e52ac62112e19a8aa0cbd413,581.4065028773293
2024-01-06T13:00:00.000-0500,e52ac62112e19a8aa0cbd413,594.4659604027727
2024-01-06T14:00:00.000-0500,e52ac62112e19a8aa0cbd413,602.2582776296473
2024-01-06T15:00:00.000-0500,e52ac62112e19a8aa0cbd413,602.1110759120932
2024-01-06T16:00:00.000-0500,e52ac62112e19a8aa0cbd413,616.3028748702179
2024-01-06T17:00:00.000-0500,e52ac62112e19a8aa0cbd413,617.996214404961
2024-01-06T18:00:00.000-0500,e52ac62112e19a8aa0cbd413,606.9089096996083
2024-01-06T19:00:00.000-0500,e52ac62112e19a8aa0cbd413,613.515950068301
2024-01-06T20:00:00.000-0500,e52ac62112e19a8aa0cbd413,618.37444547204
2024-01-06T21:00:00.000-0500,e52ac62112e19a8aa0cbd413,610.2599998866884
2024-01-06T22:00:00.000-0500,e52ac62112e19a8aa0cbd413,624.7556237320623
2024-01-06T23:00:00.000-0500,e52ac62112e19a8aa0cbd413,623.445691847931
2024-01-07T00:00:00.000-0500,e52ac62112e19a8aa0cbd413,612.815518479849
2024-01-07T01:00:00.000-0500,e52ac62112e19a8aa0cbd413,593.6001961492175
2024-01-07T02:00:00.000-0500,e52ac62112e19a8aa0cbd413,586.1257750091225
2024-01-07T03:00:00.000-0500,e52ac62112e19a8aa0cbd413,586.0161823185655
2024-01-07T04:00:00.000-0500,e52ac62112e19a8aa0cbd413,591.895714115013
2024-01-07T05:00:00.000-0500,e52ac62112e19a8aa0cbd413,578.6896325584489
2024-01-07T06:00:00.000-0500,e52ac62112e19a8aa0cbd413,568.5051818226526
2024-01-07T07:00:00.000-0500,e52ac62112e19a8aa0cbd413,570.3272980206473
2024-01-07T08:00:00.000-0500,e52ac62112e19a8aa0cbd413,564.9451857381841
2024-01-07T09:00:00.000-0500,e52ac62112e19a8aa0cbd413,565.2900925457643
2024-01-07T10:00:00.000-0500,e52ac62112e19a8aa0cbd413,556.3352271025577
2024-01-07T11:00:00.000-0500,e52ac62112e19a8aa0cbd413,559.5050460535838
2024-01-07T12:00:00.000-0500,e52ac62112e19a8aa0cbd413,544.4332186814113
2024-01-07T13:00:00.000-0500,e52ac62112e19a8aa0cbd413,550.6922916580867
2024-01-07T14:00:00.000-0500,e52ac62112e19a8aa0cbd413,541.9186760509156
2024-01-07T15:00:00.000-0500,e52ac62112e19a8aa0cbd413,539.684328903985
2024-01-07T16:00:00.000-0500,e52ac62112e19a8aa0cbd413,536.1640982658623
2024-01-07T17:00:00.000-0500,e52ac62112e19a8aa0cbd413,521.6919441496922
2024-01-07T18:00:00.000-0500,e52ac62112e19a8aa0cbd413,512.2816952041283
2024-01-07T19:00:00.000-0500,e52ac62112e19a8aa0cbd413,520.8075363564204
2024-01-07T20:00:00.000-0500,e52ac62112e19a8aa0cbd413,528.1384599418024
2024-01-07T21:00:00.000-0500,e52ac62112e19a8aa0cbd413,514.3177502001239
2024-01-07T22:00:00.000-0500,e52ac62112e19a8aa0cbd413,524.2084933743895
2024-01-07T23:00:00.000-0500,e52ac62112e19a8aa0cbd413,522.6725543736462
2024-01-08T00:00:00.000-0500,e52ac62112e19a8aa0cbd413,524.956012157097
2024-01-08T01:00:00.000-0500,e52ac62112e19a8aa0cbd413,515.8840229011419
2024-01-08T02:00:00.000-0500,e52ac62112e19a8aa0cbd413,530.490164215594
2024-01-08T03:00:00.000-0500,e52ac62112e19a8aa0cbd413,545.9627276548487
2024-01-08T04:00:00.000-0500,e52ac62112e19a8aa0cbd413,559.9886287155987
2024-01-08T05:00:00.000-0500,e52ac62112e19a8aa0cbd413,565.50099264111
2024-01-08T06:00:00.000-0500,e52ac62112e19a8aa0cbd413,557.1581057968283
2024-01-08T07:00:00.000-0500,e52ac62112e19a8aa0cbd413,539.9482537886734
2024-01-08T08:00:00.000-0500,e52ac62112e19a8aa0cbd413,532.7576691384163
2024-01-08T09:00:00.000-0500,e52ac62112e19a8aa0cbd413,541.2641434245942
2024-01-08T10:00:00.000-0500,e52ac62112e19a8aa0cbd413,551.3212486606426
2024-01-08T11:00:00.000-0500,e52ac62112e19a8aa0cbd413,537.1623275549413
2024-01-08T12:00:00.000-0500,e52ac62112e19a8aa0cbd413,534.2973428371021
2024-01-08T13:00:00.000-0500,e52ac62112e19a8aa0cbd413,523.6691384031074
2024-01-08T14:00:00.000-0500,e52ac62112e19a8aa0cbd413,511.423873969551
