_time,itsi_kpi_id,avg(alert_value)
2024-01-01T00:00:00.000-0500,d1e0b706d2ed935a14b6366a,396.2033252401402
2024-01-01T01:00:00.000-0500,d1e0b706d2ed935a14b6366a,413.1098466857669
2024-01-01T02:00:00.000-0500,d1e0b706d2ed935a14b6366a,415.69704359767223
2024-01-01T03:00:00.000-0500,d1e0b706d2ed935a14b6366a,401.9675768565279
2024-01-01T04:00:00.000-0500,d1e0b706d2ed935a14b6366a,405.34713772524896
2024-01-01T05:00:00.000-0500,d1e0b706d2ed935a14b6366a,413.9290878576542
2024-01-01T06:00:00.000-0500,d1e0b706d2ed935a14b6366a,413.8128330457701
2024-01-01T07:00:00.000-0500,d1e0b706d2ed935a14b6366a,396.16521171003967
2024-01-01T08:00:00.000-0500,d1e0b706d2ed935a14b6366a,402.83420364322694
2024-01-01T09:00:00.000-0500,d1e0b706d2ed935a14b6366a,385.9408622260419
2024-01-01T10:00:00.000-0500,d1e0b706d2ed935a14b6366a,372.0172843355695
2024-01-01T11:00:00.000-0500,d1e0b706d2ed935a14b6366a,378.5358686071621
2024-01-01T12:00:00.000-0500,d1e0b706d2ed935a14b6366a,380.8919875368096
2024-01-01T13:00:00.000-0500,d1e0b706d2ed935a14b6366a,368.03095782231924
2024-01-01T14:00:00.000-0500,d1e0b706d2ed935a14b6366a,361.72381828746006
2024-01-01T15:00:00.000-0500,d1e0b706d2ed935a14b6366a,343.4706692325998
2024-01-01T16:00:00.000-0500,d1e0b706d2ed935a14b6366a,339.38940428436877
2024-01-01T17:00:00.000-0500,d1e0b706d2ed935a14b6366a,336.2296890125375
2024-01-01T18:00:00.000-0500,d1e0b706d2ed935a14b6366a,322.2778986963593
2024-01-01T19:00:00.000-0500,d1e0b706d2ed935a14b6366a,325.17980525475707
2024-01-01T20:00:00.000-0500,d1e0b706d2ed935a14b6366a,340.16331669223626
2024-01-01T21:00:00.000-0500,d1e0b706d2ed935a14b6366a,343.7136110189632
2024-01-01T22:00:00.000-0500,d1e0b706d2ed935a14b6366a,338.8315325893664
2024-01-01T23:00:00.000-0500,d1e0b706d2ed935a14b6366a,340.8736817768265
2024-01-02T00:00:00.000-0500,d1e0b706d2ed935a14b6366a,320.8963093135922
2024-01-02T01:00:00.000-0500,d1e0b706d2ed935a14b6366a,313.99066645544656
2024-01-02T02:00:00.000-0500,d1e0b706d2ed935a14b6366a,304.88002261335413
2024-01-02T03:00:00.000-0500,d1e0b706d2ed935a14b6366a,304.7303099069704
2024-01-02T04:00:00.000-0500,d1e0b706d2ed935a14b6366a,319.93556400157604
2024-01-02T05:00:00.000-0500,d1e0b706d2ed935a14b6366a,325.5685675457604
2024-01-02T06:00:00.000-0500,d1e0b706d2ed935a14b6366a,337.78550073428084
2024-01-02T07:00:00.000-0500,d1e0b706d2ed935a14b6366a,330.8964581394962
2024-01-02T08:00:00.000-0500,d1e0b706d2ed935a14b6366a,316.5639390558874
2024-01-02T09:00:00.000-0500,d1e0b706d2ed935a14b6366a,319.5602229116164
2024-01-02T10:00:00.000-0500,d1e0b706d2ed935a14b6366a,310.57384059843326
2024-01-02T11:00:00.000-0500,d1e0b706d2ed935a14b6366a,310.9890995699584
2024-01-02T12:00:00.000-0500,d1e0b706d2ed935a14b6366a,327.4135414433202
2024-01-02T13:00:00.000-0500,d1e0b706d2ed935a14b6366a,338.0578399575004
2024-01-02T14:00:00.000-0500,d1e0b706d2ed935a14b6366a,322.0970736366339
2024-01-02T15:00:00.000-0500,d1e0b706d2ed935a14b6366a,341.86531329603736
2024-01-02T16:00:00.000-0500,d1e0b706d2ed935a14b6366a,333.3326734723465
