_time,itsi_kpi_id,avg(alert_value)
2024-01-01T00:00:00.000-0500,6c800c3bc3c04a92eef48f56,383.8853364809194
2024-01-01T01:00:00.000-0500,6c800c3bc3c04a92eef48f56,390.9876129059569
2024-01-01T02:00:00.000-0500,6c800c3bc3c04a92eef48f56,378.14684328526596
2024-01-01T03:00:00.000-0500,6c800c3bc3c04a92eef48f56,392.54818128847774
2024-01-01T04:00:00.000-0500,6c800c3bc3c04a92eef48f56,373.7658570475143
2024-01-01T05:00:00.000-0500,6c800c3bc3c04a92eef48f56,362.39530416047097
2024-01-01T06:00:00.000-0500,6c800c3bc3c04a92eef48f56,373.364263284127
2024-01-01T07:00:00.000-0500,6c800c3bc3c04a92eef48f56,382.77606323868065
2024-01-01T08:00:00.000-0500,6c800c3bc3c04a92eef48f56,378.5632529659735
2024-01-01T09:00:00.000-0500,6c800c3bc3c04a92eef48f56,370.66273915322574
2024-01-01T10:00:00.000-0500,6c800c3bc3c04a92eef48f56,374.26808682091496
2024-01-01T11:00:00.000-0500,6c800c3bc3c04a92eef48f56,371.9902839395673
2024-01-01T12:00:00.000-0500,6c800c3bc3c04a92eef48f56,365.50086994087616
2024-01-01T13:00:00.000-0500,6c800c3bc3c04a92eef48f56,366.68795513060644
2024-01-01T14:00:00.000-0500,6c800c3bc3c04a92eef48f56,386.0023640311948
2024-01-01T15:00:00.000-0500,6c800c3bc3c04a92eef48f56,370.3641658778537
2024-01-01T16:00:00.000-0500,6c800c3bc3c04a92eef48f56,376.3805409542775
2024-01-01T17:00:00.000-0500,6c800c3bc3c04a92eef48f56,393.39813094070945
2024-01-01T18:00:00.000-0500,6c800c3bc3c04a92eef48f56,394.15066822773235
2024-01-01T19:00:00.000-0500,6c800c3bc3c04a92eef48f56,412.42348623917417
2024-01-01T20:00:00.000-0500,6c800c3bc3c04a92eef48f56,418.2951221250403
2024-01-01T21:00:00.000-0500,6c800c3bc3c04a92eef48f56,411.5849564118443
2024-01-01T22:00:00.000-0500,6c800c3bc3c04a92eef48f56,408.2135567000979
2024-01-01T23:00:00.000-0500,6c800c3bc3c04a92eef48f56,405.21169363068753
2024-01-02T00:00:00.000-0500,6c800c3bc3c04a92eef48f56,387.7123739563168
2024-01-02T01:00:00.000-0500,6c800c3bc3c04a92eef48f56,392.9508286197983
2024-01-02T02:00:00.000-0500,6c800c3bc3c04a92eef48f56,387.11430296537725
2024-01-02T03:00:00.000-0500,6c800c3bc3c04a92eef48f56,404.19974909720975
2024-01-02T04:00:00.000-0500,6c800c3bc3c04a92eef48f56,391.3391271235571
2024-01-02T05:00:00.000-0500,6c800c3bc3c04a92eef48f56,403.0905374412434
2024-01-02T06:00:00.000-0500,6c800c3bc3c04a92eef48f56,421.3121867394994
2024-01-02T07:00:00.000-0500,6c800c3bc3c04a92eef48f56,414.57360943657403
2024-01-02T08:00:00.000-0500,6c800c3bc3c04a92eef48f56,419.68392262262074
2024-01-02T09:00:00.000-0500,6c800c3bc3c04a92eef48f56,419.86723460199164
2024-01-02T10:00:00.000-0500,6c800c3bc3c04a92eef48f56,435.79101394364153
2024-01-02T11:00:00.000-0500,6c800c3bc3c04a92eef48f56,422.3242048903538
2024-01-02T12:00:00.000-0500,6c800c3bc3c04a92eef48f56,417.7592087637134
2024-01-02T13:00:00.000-0500,6c800c3bc3c04a92eef48f56,407.13718015184674
2024-01-02T14:00:00.000-0500,6c800c3bc3c04a92eef48f56,425.83703764602393
2024-01-02T15:00:00.000-0500,6c800c3bc3c04a92eef48f56,412.75897908102985
2024-01-02T16:00:00.000-0500,6c800c3bc3c04a92eef48f56,398.63190098522796
2024-01-02T17:00:00.000-0500,6c800c3bc3c04a92eef48f56,401.99041147759056
2024-01-02T18:00:00.000-0500,6c800c3bc3c04a92eef48f56,384.4552832091041
2024-01-02T19:00:00.000-0500,6c800c3bc3c04a92eef48f56,394.18843961007633
2024-01-02T20:00:00.000-0500,6c800c3bc3c04a92eef48f56,409.8849236608044
2024-01-02T21:00:00.000-0500,6c800c3bc3c04a92eef48f56,396.6241358286188
2024-01-02T22:00:00.000-0500,6c800c3bc3c04a92eef48f56,415.0171892423232
2024-01-02T23:00:00.000-0500,6c800c3bc3c04a92eef48f56,409.83547164312546
2024-01-03T00:00:00.000-0500,6c800c3bc3c04a92eef48f56,391.2951124358047
2024-01-03T01:00:00.000-0500,6c800c3bc3c04a92eef48f56,390.6246143215325
2024-01-03T02:00:00.000-0500,6c800c3bc3c04a92eef48f56,409.0999639633175
2024-01-03T03:00:00.000-0500,6c800c3bc3c04a92eef48f56,395.01017965660384
2024-01-03T04:00:00.000-0500,6c800c3bc3c04a92eef48f56,400.13350468911574
2024-01-03T05:00:00.000-0500,6c800c3bc3c04a92eef48f56,390.7042810777668
2024-01-03T06:00:00.000-0500,6c800c3bc3c04a92eef48f56,381.7045144157729
2024-01-03T07:00:00.000-0500,6c800c3bc3c04a92eef48f56,378.62298302104307
2024-01-03T08:00:00.000-0500,6c800c3bc3c04a92eef48f56,368.03572247436927
2024-01-03T09:00:00.000-0500,6c800c3bc3c04a92eef48f56,369.22105670007716
2024-01-03T10:00:00.000-0500,6c800c3bc3c04a92eef48f56,367.58327788866234
2024-01-03T11:00:00.000-0500,6c800c3bc3c04a92eef48f56,385.72324377302317
2024-01-03T12:00:00.000-0500,6c800c3bc3c04a92eef48f56,373.40767099746506
2024-01-03T13:00:00.000-0500,6c800c3bc3c04a92eef48f56,379.4692645004118
