_time,itsi_kpi_id,avg(alert_value)
2024-01-01T00:00:00.000-0500,165c029f8ff7208600422111,391.6225024832037
2024-01-01T01:00:00.000-0500,165c029f8ff7208600422111,406.9060061055672
2024-01-01T02:00:00.000-0500,165c029f8ff7208600422111,404.58102684475176
2024-01-01T03:00:00.000-0500,165c029f8ff7208600422111,404.45367433408774
2024-01-01T04:00:00.000-0500,165c029f8ff7208600422111,415.91519425338026
2024-01-01T05:00:00.000-0500,165c029f8ff7208600422111,409.3953230714347
2024-01-01T06:00:00.000-0500,165c029f8ff7208600422111,407.81971383884684
2024-01-01T07:00:00.000-0500,165c029f8ff7208600422111,400.6094065806891
2024-01-01T08:00:00.000-0500,165c029f8ff7208600422111,418.85516308281484
2024-01-01T09:00:00.000-0500,165c029f8ff7208600422111,421.89479184516983
2024-01-01T10:00:00.000-0500,165c029f8ff7208600422111,412.6907574001161
2024-01-01T11:00:00.000-0500,165c029f8ff7208600422111,401.5646176048854
2024-01-01T12:00:00.000-0500,165c029f8ff7208600422111,385.2579673530363
2024-01-01T13:00:00.000-0500,165c029f8ff7208600422111,395.279243679396
2024-01-01T14:00:00.000-0500,165c029f8ff7208600422111,390.0330678328762
2024-01-01T15:00:00.000-0500,165c029f8ff7208600422111,409.3249250438349
2024-01-01T16:00:00.000-0500,165c029f8ff7208600422111,425.41154123269
2024-01-01T17:00:00.000-0500,165c029f8ff7208600422111,442.96683503377557
2024-01-01T18:00:00.000-0500,165c029f8ff7208600422111,436.90996391146126
2024-01-01T19:00:00.000-0500,165c029f8ff7208600422111,435.716442395263
2024-01-01T20:00:00.000-0500,165c029f8ff7208600422111,441.3116289657411
2024-01-01T21:00:00.000-0500,165c029f8ff7208600422111,437.19155649871317
2024-01-01T22:00:00.000-0500,165c029f8ff7208600422111,420.31487273717636
2024-01-01T23:00:00.000-0500,165c029f8ff7208600422111,430.83944245619335
2024-01-02T00:00:00.000-0500,165c029f8ff7208600422111,444.54380207517494
