_time,itsi_kpi_id,avg(alert_value)
2024-01-01T00:00:00.000-0500,379f76e87cfeee6cf5387a34,191.86233187707106
2024-01-01T01:00:00.000-0500,379f76e87cfeee6cf5387a34,170.24163646088834
2024-01-01T02:00:00.000-0500,379f76e87cfeee6cf5387a34,193.80900334104467
2024-01-01T03:00:00.000-0500,379f76e87cfeee6cf5387a34,189.29422408661333
2024-01-01T04:00:00.000-0500,379f76e87cfeee6cf5387a34,177.25786864142765
2024-01-01T05:00:00.000-0500,379f76e87cfeee6cf5387a34,144.78694969848394
2024-01-01T06:00:00.000-0500,379f76e87cfeee6cf5387a34,731.4875830066699
2024-01-01T07:00:00.000-0500,379f76e87cfeee6cf5387a34,384.19718148997345
2024-01-01T08:00:00.000-0500,379f76e87cfeee6cf5387a34,388.1570667101258
2024-01-01T09:00:00.000-0500,379f76e87cfeee6cf5387a34,459.6527761665794
2024-01-01T10:00:00.000-0500,379f76e87cfeee6cf5387a34,404.8775337912679
2024-01-01T11:00:00.000-0500,379f76e87cfeee6cf5387a34,347.51304535299647
2024-01-01T12:00:00.000-0500,379f76e87cfeee6cf5387a34,385.48181514761455
2024-01-01T13:00:00.000-0500,379f76e87cfeee6cf5387a34,247.11828976955434
2024-01-01T14:00:00.000-0500,379f76e87cfeee6cf5387a34,398.62809587390706
2024-01-01T15:00:00.000-0500,379f76e87cfeee6cf5387a34,362.5190774010832
2024-01-01T16:00:00.000-0500,379f76e87cfeee6cf5387a34,366.98455162705636
2024-01-01T17:00:00.000-0500,379f76e87cfeee6cf5387a34,331.54919618468426
2024-01-01T18:00:00.000-0500,379f76e87cfeee6cf5387a34,329.559781713835
2024-01-01T19:00:00.000-0500,379f76e87cfeee6cf5387a34,319.55168104477417
2024-01-01T20:00:00.000-0500,379f76e87cfeee6cf5387a34,286.1493415959948
2024-01-01T21:00:00.000-0500,379f76e87cfeee6cf5387a34,273.7342181094716
2024-01-01T22:00:00.000-0500,379f76e87cfeee6cf5387a34,274.43813483665326
2024-01-01T23:00:00.000-0500,379f76e87cfeee6cf5387a34,280.5945034585128
2024-01-02T00:00:00.000-0500,379f76e87cfeee6cf5387a34,185.72575862622062
2024-01-02T01:00:00.000-0500,379f76e87cfeee6cf5387a34,176.93613333636884
