_time,itsi_kpi_id,avg(alert_value)
2024-01-01T00:00:00.000-0500,91c80cca89b75c161787ae22,190.9902020964131
2024-01-01T01:00:00.000-0500,91c80cca89b75c161787ae22,200.7932242697516
2024-01-01T02:00:00.000-0500,91c80cca89b75c161787ae22,191.43012243011458
2024-01-01T03:00:00.000-0500,91c80cca89b75c161787ae22,179.53774113522044
2024-01-01T04:00:00.000-0500,91c80cca89b75c161787ae22,179.4761429109772
2024-01-01T05:00:00.000-0500,91c80cca89b75c161787ae22,158.37935857682038
2024-01-01T06:00:00.000-0500,91c80cca89b75c161787ae22,757.1516322252281
2024-01-01T07:00:00.000-0500,91c80cca89b75c161787ae22,401.04906835188973
2024-01-01T08:00:00.000-0500,91c80cca89b75c161787ae22,352.9090736756213
2024-01-01T09:00:00.000-0500,91c80cca89b75c161787ae22,488.1082998451668
2024-01-01T10:00:00.000-0500,91c80cca89b75c161787ae22,386.926242048874
2024-01-01T11:00:00.000-0500,91c80cca89b75c161787ae22,356.47846773639037
2024-01-01T12:00:00.000-0500,91c80cca89b75c161787ae22,363.47137216868094
2024-01-01T13:00:00.000-0500,91c80cca89b75c161787ae22,235.86772565264206
2024-01-01T14:00:00.000-0500,91c80cca89b75c161787ae22,389.1647902465136
2024-01-01T15:00:00.000-0500,91c80cca89b75c161787ae22,377.7727862836177
2024-01-01T16:00:00.000-0500,91c80cca89b75c161787ae22,345.2352492130335
2024-01-01T17:00:00.000-0500,91c80cca89b75c161787ae22,331.6048752021353
2024-01-01T18:00:00.000-0500,91c80cca89b75c161787ae22,313.89959861142603
2024-01-01T19:00:00.000-0500,91c80cca89b75c161787ae22,310.9912012027348
2024-01-01T20:00:00.000-0500,91c80cca89b75c161787ae22,297.20652872523766
2024-01-01T21:00:00.000-0500,91c80cca89b75c161787ae22,284.42853503962846
2024-01-01T22:00:00.000-0500,91c80cca89b75c161787ae22,282.56210108827236
2024-01-01T23:00:00.000-0500,91c80cca89b75c161787ae22,279.94455387445066
2024-01-02T00:00:00.000-0500,91c80cca89b75c161787ae22,186.18144243555693
2024-01-02T01:00:00.000-0500,91c80cca89b75c161787ae22,178.87211429960385
2024-01-02T02:00:00.000-0500,91c80cca89b75c161787ae22,166.64396833307177
2024-01-02T03:00:00.000-0500,91c80cca89b75c161787ae22,150.58282208109557
2024-01-02T04:00:00.000-0500,91c80cca89b75c161787ae22,152.29794780441162
2024-01-02T05:00:00.000-0500,91c80cca89b75c161787ae22,137.52063194195176
2024-01-02T06:00:00.000-0500,91c80cca89b75c161787ae22,752.4907182043221
