timestamp,value,kpi_name,day_of_week,hour_of_day,is_weekend,unit,rolling_avg,rolling_std,is_anomaly,kpi_type
2024-01-01 00:00:00,9.782780395260804,VM_Cpu_Steal,0,0,False,percentage,9.782780395260804,0.0,False,combination
2024-01-01 01:00:00,11.033119045418763,VM_Cpu_Steal,0,1,False,percentage,10.407949720339783,0.8841229383063276,False,combination
2024-01-01 02:00:00,13.015868997420135,VM_Cpu_Steal,0,2,False,percentage,11.277256146033233,1.6303121389094413,False,combination
2024-01-01 03:00:00,14.343378735953698,VM_Cpu_Steal,0,3,False,percentage,12.797455592930865,1.6659030932621999,False,combination
2024-01-01 04:00:00,13.549322845373773,VM_Cpu_Steal,0,4,False,percentage,13.636190192915867,0.668004474930466,False,combination
2024-01-01 05:00:00,15.334421245971356,VM_Cpu_Steal,0,5,False,percentage,14.409040942432943,0.8943588312158746,False,combination
2024-01-01 06:00:00,14.221502700985702,VM_Cpu_Steal,0,6,False,percentage,14.36841559744361,0.9015717521713242,False,combination
2024-01-01 07:00:00,15.130965276715061,VM_Cpu_Steal,0,7,False,percentage,14.89562974122404,0.5926078236421659,False,combination
2024-01-01 08:00:00,13.817337953920736,VM_Cpu_Steal,0,8,False,percentage,14.3899353105405,0.6728159806136048,False,combination
2024-01-01 09:00:00,13.270472781284115,VM_Cpu_Steal,0,9,False,percentage,14.072925337306637,0.9562174252220442,False,combination
2024-01-01 10:00:00,12.058934394835637,VM_Cpu_Steal,0,10,False,percentage,13.04891504334683,0.8998953509051572,False,combination
2024-01-01 11:00:00,10.448248412126611,VM_Cpu_Steal,0,11,False,percentage,11.92588519608212,1.4158086609543459,False,combination
2024-01-01 12:00:00,10.336218819550027,VM_Cpu_Steal,0,12,False,percentage,10.947800542170759,0.9638991058750084,False,combination
2024-01-01 13:00:00,7.9060136446936,VM_Cpu_Steal,0,13,False,percentage,9.563493625456745,1.4365122945440312,False,combination
2024-01-01 14:00:00,6.544090256624102,VM_Cpu_Steal,0,14,False,percentage,8.262107573622577,1.920979417928442,False,combination
2024-01-01 15:00:00,6.455854003073801,VM_Cpu_Steal,0,15,False,percentage,6.968652634797167,0.8129764180255559,False,combination
2024-01-01 16:00:00,5.75036356972441,VM_Cpu_Steal,0,16,False,percentage,6.2501026098074375,0.43502958548522275,False,combination
2024-01-01 17:00:00,5.967369177068875,VM_Cpu_Steal,0,17,False,percentage,6.0578622499556944,0.3613460046371322,False,combination
2024-01-01 18:00:00,4.219198755517644,VM_Cpu_Steal,0,18,False,percentage,5.31231050077031,0.9528603381984654,False,combination
2024-01-01 19:00:00,5.16636705554857,VM_Cpu_Steal,0,19,False,percentage,5.11764499604503,0.8751030425088884,False,combination
2024-01-01 20:00:00,5.81666819101556,VM_Cpu_Steal,0,20,False,percentage,5.067411334027258,0.8033189437912075,False,combination
2024-01-01 21:00:00,7.277271453041434,VM_Cpu_Steal,0,21,False,percentage,6.086768899868521,1.0810620419433838,False,combination
2024-01-01 22:00:00,6.866645246603608,VM_Cpu_Steal,0,22,False,percentage,6.653528296886868,0.7532626354416845,False,combination
2024-01-01 23:00:00,8.677004402409079,VM_Cpu_Steal,0,23,False,percentage,7.606973700684708,0.9491457987727278,False,combination
2024-01-02 00:00:00,9.276332807702822,VM_Cpu_Steal,1,0,False,percentage,8.273327485571835,1.2545376939014095,False,combination
2024-01-02 01:00:00,10.701051672511955,VM_Cpu_Steal,1,1,False,percentage,9.551462960874618,1.0396943246892179,False,combination
2024-01-02 02:00:00,6.201764101057869,VM_Cpu_Steal,1,2,False,percentage,8.726382860424215,2.2995066581865107,False,combination
2024-01-02 03:00:00,14.283499791762496,VM_Cpu_Steal,1,3,False,percentage,10.395438521777441,4.049526205870096,False,combination
2024-01-02 04:00:00,13.835793230262418,VM_Cpu_Steal,1,4,False,percentage,11.440352374360927,4.5422698746545,False,combination
2024-01-02 05:00:00,14.88499681258636,VM_Cpu_Steal,1,5,False,percentage,14.334763278203758,0.5264769682255439,False,combination
2024-01-02 06:00:00,15.876161757622302,VM_Cpu_Steal,1,6,False,percentage,14.865650600157027,1.0203218309983075,False,combination
2024-01-02 07:00:00,15.652932739867797,VM_Cpu_Steal,1,7,False,percentage,15.471363770025485,0.5199302406806737,False,combination
2024-01-02 08:00:00,15.213798120621455,VM_Cpu_Steal,1,8,False,percentage,15.580964206037185,0.33699554789579117,False,combination
2024-01-02 09:00:00,13.674547062707042,VM_Cpu_Steal,1,9,False,percentage,14.84709264106543,1.0389211488130585,False,combination
2024-01-02 10:00:00,12.183273470766231,VM_Cpu_Steal,1,10,False,percentage,13.690539551364909,1.51532561950069,False,combination
2024-01-02 11:00:00,10.44268513289386,VM_Cpu_Steal,1,11,False,percentage,12.10016855545571,1.6175329064830533,False,combination
2024-01-02 12:00:00,9.62339511838648,VM_Cpu_Steal,1,12,False,percentage,10.749784574015523,1.3072784113564027,False,combination
2024-01-02 13:00:00,8.123734786744722,VM_Cpu_Steal,1,13,False,percentage,9.39660501267502,1.1759923430927257,False,combination
2024-01-02 14:00:00,7.65855357336582,VM_Cpu_Steal,1,14,False,percentage,8.468561159499007,1.0268054804927245,False,combination
2024-01-02 15:00:00,5.75499523916137,VM_Cpu_Steal,1,15,False,percentage,7.1790945330906375,1.2550468077117582,False,combination
2024-01-02 16:00:00,5.834283083615672,VM_Cpu_Steal,1,16,False,percentage,6.415943965380954,1.0768614669314258,False,combination
2024-01-02 17:00:00,5.0158080016232205,VM_Cpu_Steal,1,17,False,percentage,5.535028774800087,0.4514025908690093,False,combination
2024-01-02 18:00:00,5.476034809980565,VM_Cpu_Steal,1,18,False,percentage,5.442041965073152,0.41029501592052686,False,combination
2024-01-02 19:00:00,4.4450329005797045,VM_Cpu_Steal,1,19,False,percentage,4.97895857072783,0.5164877972565751,False,combination
2024-01-02 20:00:00,6.143170583014094,VM_Cpu_Steal,1,20,False,percentage,5.354746097858121,0.855541413896524,False,combination
2024-01-02 21:00:00,6.700306116209748,VM_Cpu_Steal,1,21,False,percentage,5.762836533267849,1.1747573414674926,False,combination
2024-01-02 22:00:00,7.716188507838204,VM_Cpu_Steal,1,22,False,percentage,6.853221735687349,0.7975799257532628,False,combination
2024-01-02 23:00:00,8.777095628554859,VM_Cpu_Steal,1,23,False,percentage,7.731196750867603,1.038476097541836,False,combination
2024-01-03 00:00:00,10.315094459513993,VM_Cpu_Steal,2,0,False,percentage,8.936126198635685,1.3067310657052136,False,combination
2024-01-03 01:00:00,10.77653407756471,VM_Cpu_Steal,2,1,False,percentage,9.956241388544521,1.0469098207357008,False,combination
2024-01-03 02:00:00,12.989890297480354,VM_Cpu_Steal,2,2,False,percentage,11.360506278186355,1.4298254585874055,False,combination
2024-01-03 03:00:00,13.876878463371817,VM_Cpu_Steal,2,3,False,percentage,12.547767612805629,1.5967586476607545,False,combination
2024-01-03 04:00:00,14.004866648382386,VM_Cpu_Steal,2,4,False,percentage,13.623878469744852,0.5527666739267585,False,combination
2024-01-03 05:00:00,14.905256166142127,VM_Cpu_Steal,2,5,False,percentage,14.262333759298778,0.5604526383125855,False,combination
2024-01-03 06:00:00,14.862372479650857,VM_Cpu_Steal,2,6,False,percentage,14.590831764725124,0.5079134678463659,False,combination
2024-01-03 07:00:00,14.939195191492498,VM_Cpu_Steal,2,7,False,percentage,14.902274612428494,0.03849804554290907,False,combination
2024-01-03 08:00:00,13.748093887202176,VM_Cpu_Steal,2,8,False,percentage,14.516553852781845,0.6666134346739011,False,combination
2024-01-03 09:00:00,14.204209850063789,VM_Cpu_Steal,2,9,False,percentage,14.297166309586155,0.6009669348606081,False,combination
2024-01-03 10:00:00,12.872308889807158,VM_Cpu_Steal,2,10,False,percentage,13.608204209024374,0.6768802578954928,False,combination
2024-01-03 11:00:00,11.038973986459562,VM_Cpu_Steal,2,11,False,percentage,12.705164242110172,1.5892238728391663,False,combination
2024-01-03 12:00:00,10.406147474018098,VM_Cpu_Steal,2,12,False,percentage,11.43914345009494,1.2808550784149355,False,combination
2024-01-03 13:00:00,8.27787254784614,VM_Cpu_Steal,2,13,False,percentage,9.907664669441267,1.446472992634956,False,combination
2024-01-03 14:00:00,7.536445112899542,VM_Cpu_Steal,2,14,False,percentage,8.740155044921261,1.4896565848136967,False,combination
2024-01-03 15:00:00,5.481123293250379,VM_Cpu_Steal,2,15,False,percentage,7.098480317998688,1.448900089533375,False,combination
2024-01-03 16:00:00,4.841109094569706,VM_Cpu_Steal,2,16,False,percentage,5.9528925002398765,1.40823780002671,False,combination
2024-01-03 17:00:00,-1.325216674152169,VM_Cpu_Steal,2,17,False,percentage,2.9990052378893055,3.7585337436376456,False,combination
2024-01-03 18:00:00,5.328321483525657,VM_Cpu_Steal,2,18,False,percentage,2.9480713013143984,3.708785052943657,False,combination
2024-01-03 19:00:00,5.566194542499899,VM_Cpu_Steal,2,19,False,percentage,3.1897664506244627,3.9118985621830276,False,combination
2024-01-03 20:00:00,6.554801067133472,VM_Cpu_Steal,2,20,False,percentage,5.816439031053009,0.6504073879423721,False,combination
2024-01-03 21:00:00,-0.1226099902232658,VM_Cpu_Steal,2,21,False,percentage,3.9994618731367026,3.6038788894973766,False,combination
2024-01-03 22:00:00,6.93158911767926,VM_Cpu_Steal,2,22,False,percentage,4.454593398196489,3.9684487464221307,False,combination
2024-01-03 23:00:00,9.441924739084016,VM_Cpu_Steal,2,23,False,percentage,5.4169679555133365,4.958894947031226,False,combination
2024-01-04 00:00:00,9.209039518151304,VM_Cpu_Steal,3,0,False,percentage,8.527517791638193,1.3870112223069482,False,combination
2024-01-04 01:00:00,10.491824197259914,VM_Cpu_Steal,3,1,False,percentage,9.714262818165077,0.6833814127023753,False,combination
2024-01-04 02:00:00,12.879413705691691,VM_Cpu_Steal,3,2,False,percentage,10.860092473700968,1.862693697770876,False,combination
2024-01-04 03:00:00,12.997977885103992,VM_Cpu_Steal,3,3,False,percentage,12.123071929351866,1.4139452743127319,False,combination
2024-01-04 04:00:00,13.66019576948433,VM_Cpu_Steal,3,4,False,percentage,13.179195786760005,0.42075539651391225,False,combination
2024-01-04 05:00:00,15.496261710604301,VM_Cpu_Steal,3,5,False,percentage,14.051478455064208,1.2942882689784116,False,combination
2024-01-04 06:00:00,14.761999890157641,VM_Cpu_Steal,3,6,False,percentage,14.639485790082091,0.9241438273197861,False,combination
2024-01-04 07:00:00,14.307798850263378,VM_Cpu_Steal,3,7,False,percentage,14.855353483675108,0.5997058968106658,False,combination
2024-01-04 08:00:00,13.957006649932719,VM_Cpu_Steal,3,8,False,percentage,14.342268463451246,0.4036020873050815,False,combination
2024-01-04 09:00:00,12.63336207639035,VM_Cpu_Steal,3,9,False,percentage,13.632722525528814,0.8830655538689873,False,combination
2024-01-04 10:00:00,11.935296352047505,VM_Cpu_Steal,3,10,False,percentage,12.841888359456858,1.026859552320069,False,combination
2024-01-04 11:00:00,10.328599906624792,VM_Cpu_Steal,3,11,False,percentage,11.632419445020881,1.181855735867597,False,combination
