timestamp,value,kpi_name,day_of_week,hour_of_day,is_weekend,unit,rolling_avg,rolling_std,is_anomaly,kpi_type
2024-01-01 00:00:00,46.831680844562165,Service_Health,0,0,False,percentage,46.831680844562165,0.0,False,erratic
2024-01-01 01:00:00,46.98881695022578,Service_Health,0,1,False,percentage,46.91024889739397,0.11111200588399252,False,erratic
2024-01-01 02:00:00,47.621153680325754,Service_Health,0,2,False,percentage,47.147217158371234,0.41789329865115554,False,erratic
2024-01-01 03:00:00,49.390168006283815,Service_Health,0,3,False,percentage,48.00004621227845,1.244705341309699,False,erratic
2024-01-01 04:00:00,53.47243675283936,Service_Health,0,4,False,percentage,50.161252813149645,3.000884408504513,False,erratic
2024-01-01 05:00:00,48.602146369808494,Service_Health,0,5,False,percentage,50.48825037631055,2.6142438241838346,False,erratic
2024-01-01 06:00:00,44.07126517751287,Service_Health,0,6,False,percentage,48.715282766720236,4.701606813676713,False,erratic
2024-01-01 07:00:00,48.39592986139354,Service_Health,0,7,False,percentage,47.023113802904966,2.5584544245516,False,erratic
2024-01-01 08:00:00,45.72784368186618,Service_Health,0,8,False,percentage,46.0650129069242,2.181958631996929,False,erratic
2024-01-01 09:00:00,49.68101045723475,Service_Health,0,9,False,percentage,47.934928000164824,2.0165004154504236,False,erratic
2024-01-01 10:00:00,45.13498325728376,Service_Health,0,10,False,percentage,46.84794579879489,2.4713482939348617,False,erratic
2024-01-01 11:00:00,42.523562764026465,Service_Health,0,11,False,percentage,45.779852159514995,3.6220375889893717,False,erratic
2024-01-01 12:00:00,43.17974851768399,Service_Health,0,12,False,percentage,43.6127648463314,1.3584942413598022,False,erratic
2024-01-01 13:00:00,40.45029644014913,Service_Health,0,13,False,percentage,42.0512025739532,1.4247176115864884,False,erratic
2024-01-01 14:00:00,37.774513287078975,Service_Health,0,14,False,percentage,40.46818608163736,2.7026620217848665,False,erratic
2024-01-01 15:00:00,37.32365227310199,Service_Health,0,15,False,percentage,38.51615400011003,1.6901180867773447,False,erratic
2024-01-01 16:00:00,40.54610728742151,Service_Health,0,16,False,percentage,38.54809094920083,1.7449558387905455,False,erratic
2024-01-01 17:00:00,45.46287248852766,Service_Health,0,17,False,percentage,41.110877349683726,4.098896235112524,False,erratic
2024-01-01 18:00:00,40.54407695571914,Service_Health,0,18,False,percentage,42.184352243889435,2.8392820001611474,False,erratic
2024-01-01 19:00:00,35.8849684667371,Service_Health,0,19,False,percentage,40.6306393036613,4.789538719200349,False,erratic
