timestamp,value,kpi_name,day_of_week,hour_of_day,is_weekend,unit,rolling_avg,rolling_std,is_anomaly,kpi_type
2024-01-01 00:00:00,10.2733522123788,Disk_Usage,0,0,False,percentage,10.2733522123788,0.0,False,consistent
2024-01-01 01:00:00,11.186599751524207,Disk_Usage,0,1,False,percentage,10.729975981951505,0.645763527831644,False,consistent
2024-01-01 02:00:00,13.176665849503824,Disk_Usage,0,2,False,percentage,11.54553927113561,1.4845658297742068,False,consistent
2024-01-01 03:00:00,13.832517438010381,Disk_Usage,0,3,False,percentage,12.73192767967947,1.3778839322269192,False,consistent
2024-01-01 04:00:00,13.385564946776505,Disk_Usage,0,4,False,percentage,13.464916078096904,0.33504891891783367,False,consistent
2024-01-01 05:00:00,14.358252905435407,Disk_Usage,0,5,False,percentage,13.858778430074096,0.4868754419850394,False,consistent
2024-01-01 06:00:00,15.591025894904638,Disk_Usage,0,6,False,percentage,14.444947915705518,1.1052834555144015,False,consistent
2024-01-01 07:00:00,15.189461765181967,Disk_Usage,0,7,False,percentage,15.046246855174005,0.6287409591617708,False,consistent
2024-01-01 08:00:00,14.275461242301139,Disk_Usage,0,8,False,percentage,15.018649634129249,0.6742107807511053,False,consistent
2024-01-01 09:00:00,13.4874300172762,Disk_Usage,0,9,False,percentage,14.317451008253101,0.8517924471685033,False,consistent
2024-01-01 10:00:00,11.543427868173808,Disk_Usage,0,10,False,percentage,13.102106375917048,1.4061853792367067,False,consistent
2024-01-01 11:00:00,11.091447670941658,Disk_Usage,0,11,False,percentage,12.040768518797222,1.2730646657018467,False,consistent
2024-01-01 12:00:00,9.044730569445385,Disk_Usage,0,12,False,percentage,10.559868702853619,1.3314669343071555,False,consistent
2024-01-01 13:00:00,9.426874333789332,Disk_Usage,0,13,False,percentage,9.854350858058792,1.088262310975804,False,consistent
2024-01-01 14:00:00,7.356909378499033,Disk_Usage,0,14,False,percentage,8.609504760577915,1.1014784871075256,False,consistent
2024-01-01 15:00:00,6.819269437778243,Disk_Usage,0,15,False,percentage,7.867684383355535,1.376796699812575,False,consistent
2024-01-01 16:00:00,6.063365626802277,Disk_Usage,0,16,False,percentage,6.746514814359851,0.6498336601084231,False,consistent
2024-01-01 17:00:00,5.000177079688044,Disk_Usage,0,17,False,percentage,5.960937381422855,0.9138615381468236,False,consistent
2024-01-01 18:00:00,5.811665039481422,Disk_Usage,0,18,False,percentage,5.625069248657248,0.5556131419824377,False,consistent
2024-01-01 19:00:00,5.890756927818099,Disk_Usage,0,19,False,percentage,5.567533015662522,0.4929335150546931,False,consistent
2024-01-01 20:00:00,4.94961010943684,Disk_Usage,0,20,False,percentage,5.550677358912121,0.5220395200498738,False,consistent
