timestamp,value,kpi_name,day_of_week,hour_of_day,is_weekend,unit,rolling_avg,rolling_std,is_anomaly,kpi_type
2024-01-01 00:00:00,10.890963930195044,File_Uploads,0,0,False,percentage,10.890963930195044,0.0,False,combination
2024-01-01 01:00:00,11.97415565762145,File_Uploads,0,1,False,percentage,11.432559793908247,0.7659322157883824,False,combination
2024-01-01 02:00:00,13.27838898770309,File_Uploads,0,2,False,percentage,12.047836191839862,1.1954167545865992,False,combination
2024-01-01 03:00:00,13.118754242628246,File_Uploads,0,3,False,percentage,12.79043296265093,0.7114086673554231,False,combination
2024-01-01 04:00:00,14.063740243186064,File_Uploads,0,4,False,percentage,13.486961157839133,0.5058422658586451,False,combination
2024-01-01 05:00:00,15.225752636566622,File_Uploads,0,5,False,percentage,14.136082374126978,1.0553604104506313,False,combination
2024-01-01 06:00:00,15.683911078909253,File_Uploads,0,6,False,percentage,14.991134652887311,0.8351781743623903,False,combination
2024-01-01 07:00:00,15.622203794101257,File_Uploads,0,7,False,percentage,15.510622503192378,0.2486263822145914,False,combination
2024-01-01 08:00:00,14.840931481330854,File_Uploads,0,8,False,percentage,15.382348784780454,0.46989516874039344,False,combination
2024-01-01 09:00:00,13.321534919602268,File_Uploads,0,9,False,percentage,14.59489006501146,1.1699023897019982,False,combination
2024-01-01 10:00:00,11.62743532591236,File_Uploads,0,10,False,percentage,13.263300575615162,1.6075393663413244,False,combination
2024-01-01 11:00:00,10.93534655922839,File_Uploads,0,11,False,percentage,11.961438934914339,1.2276573344853636,False,combination
2024-01-01 12:00:00,22.287031147502873,File_Uploads,0,12,False,percentage,14.949937677547874,6.36352513591207,False,combination
2024-01-01 13:00:00,7.885090815754316,File_Uploads,0,13,False,percentage,13.702489507495194,7.589254337674976,False,combination
2024-01-01 14:00:00,7.842220712057156,File_Uploads,0,14,False,percentage,12.671447558438116,8.327367247826073,False,combination
2024-01-01 15:00:00,7.217105075423182,File_Uploads,0,15,False,percentage,7.648138867744884,0.3739011353823195,False,combination
2024-01-01 16:00:00,5.6029313949404065,File_Uploads,0,16,False,percentage,6.8874190608069155,1.155475578544819,True,combination
2024-01-01 17:00:00,5.157436551618751,File_Uploads,0,17,False,percentage,5.992491007327447,1.0836863594647923,False,combination
2024-01-01 18:00:00,4.86400278142426,File_Uploads,0,18,False,percentage,5.208123575994473,0.3720628371636886,False,combination
2024-01-01 19:00:00,7.816427770351269,File_Uploads,0,19,False,percentage,5.945955701131427,1.6265070444579472,False,combination
2024-01-01 20:00:00,5.430299494183944,File_Uploads,0,20,False,percentage,6.036910015319823,1.5669031789088756,False,combination
2024-01-01 21:00:00,6.947747469324304,File_Uploads,0,21,False,percentage,6.7314915779531725,1.2076742091706165,False,combination
2024-01-01 22:00:00,7.083762380021573,File_Uploads,0,22,False,percentage,6.487269781176607,0.917885970408106,False,combination
2024-01-01 23:00:00,8.366932022923978,File_Uploads,0,23,False,percentage,7.466147290756619,0.7830612136112874,False,combination
2024-01-02 00:00:00,9.379627600958669,File_Uploads,1,0,False,percentage,8.276774001301407,1.1505849076988306,False,combination
2024-01-02 01:00:00,11.286528470752657,File_Uploads,1,1,False,percentage,9.677696031545102,1.4824454278413335,False,combination
2024-01-02 02:00:00,11.65000543455582,File_Uploads,1,2,False,percentage,10.772053835422383,1.219494563178125,False,combination
2024-01-02 03:00:00,12.901479569866654,File_Uploads,1,3,False,percentage,11.946004491725043,0.8471884940886486,False,combination
2024-01-02 04:00:00,14.538392602378671,File_Uploads,1,4,False,percentage,13.02995920226705,1.4484734618788302,False,combination
2024-01-02 05:00:00,14.055326482814374,File_Uploads,1,5,False,percentage,13.831732885019898,0.8410509150657526,False,combination
2024-01-02 06:00:00,14.54683106731475,File_Uploads,1,6,False,percentage,14.380183384169266,0.2813659657653274,False,combination
2024-01-02 07:00:00,14.737736794082045,File_Uploads,1,7,False,percentage,14.446631448070391,0.3520666570461567,False,combination
2024-01-02 08:00:00,15.166178016636138,File_Uploads,1,8,False,percentage,14.816915292677644,0.31717437930629,False,combination
2024-01-02 09:00:00,12.867303839663935,File_Uploads,1,9,False,percentage,14.257072883460706,1.222490886108263,False,combination
2024-01-02 10:00:00,12.74298562793248,File_Uploads,1,10,False,percentage,13.592155828077518,1.3645596879573236,False,combination
2024-01-02 11:00:00,10.783543733890928,File_Uploads,1,11,False,percentage,12.131277733829114,1.168825887540174,False,combination
2024-01-02 12:00:00,10.025744897437779,File_Uploads,1,12,False,percentage,11.18409141975373,1.4022047401689939,False,combination
2024-01-02 13:00:00,-6.150596382702853,File_Uploads,1,13,False,percentage,4.886230749541951,9.565679778741487,False,combination
2024-01-02 14:00:00,8.025299397405544,File_Uploads,1,14,False,percentage,3.96681597071349,8.818841766153085,False,combination
2024-01-02 15:00:00,5.712502873970802,File_Uploads,1,15,False,percentage,2.529068629557831,7.605241316585537,False,combination
2024-01-02 16:00:00,5.262793528853183,File_Uploads,1,16,False,percentage,6.333531933409843,1.4822676843092186,False,combination
2024-01-02 17:00:00,4.859605979478524,File_Uploads,1,17,False,percentage,5.278300794100836,0.42665985821880725,False,combination
2024-01-02 18:00:00,4.606337933461124,File_Uploads,1,18,False,percentage,4.909579147264277,0.33106868668653744,False,combination
2024-01-02 19:00:00,5.14466673958589,File_Uploads,1,19,False,percentage,4.870203550841846,0.2693208259030216,False,combination
2024-01-02 20:00:00,4.7775576464775025,File_Uploads,1,20,False,percentage,4.842854106508173,0.27504035457617476,False,combination
2024-01-02 21:00:00,5.993528290578029,File_Uploads,1,21,False,percentage,5.305250892213807,0.6236879062359922,False,combination
2024-01-02 22:00:00,7.8398345335739785,File_Uploads,1,22,False,percentage,6.203640156876503,1.5419128317064303,False,combination
2024-01-02 23:00:00,8.067808360210494,File_Uploads,1,23,False,percentage,7.3003903947875,1.13750140042638,False,combination
2024-01-03 00:00:00,10.184321624617247,File_Uploads,2,0,False,percentage,8.697321506133907,1.2928147704466273,False,combination
2024-01-03 01:00:00,12.253294150227566,File_Uploads,2,1,False,percentage,10.168474711685102,2.092787893718771,False,combination
2024-01-03 02:00:00,12.502590733027933,File_Uploads,2,2,False,percentage,11.646735502624248,1.2726067576001712,False,combination
2024-01-03 03:00:00,13.319003304836677,File_Uploads,2,3,False,percentage,12.691629396030725,0.5574367342011607,False,combination
2024-01-03 04:00:00,15.058823723228494,File_Uploads,2,4,False,percentage,13.626805920364367,1.3056180960149553,False,combination
2024-01-03 05:00:00,14.801343297140551,File_Uploads,2,5,False,percentage,14.393056775068574,0.9390245924056075,False,combination
2024-01-03 06:00:00,-3.362917719275135,File_Uploads,2,6,False,percentage,8.83241643369797,10.56225380160214,False,combination
2024-01-03 07:00:00,14.236747064945005,File_Uploads,2,7,False,percentage,8.558390880936807,10.328014876173825,False,combination
2024-01-03 08:00:00,15.083300850273872,File_Uploads,2,8,False,percentage,8.652376731981247,10.41415569744653,False,combination
2024-01-03 09:00:00,13.466517151845592,File_Uploads,2,9,False,percentage,14.262188355688158,0.8086920466604549,False,combination
2024-01-03 10:00:00,12.75170698686741,File_Uploads,2,10,False,percentage,13.767174996328956,1.1945203391134533,False,combination
2024-01-03 11:00:00,10.745731692706428,File_Uploads,2,11,False,percentage,12.321318610473142,1.4105296858156742,False,combination
2024-01-03 12:00:00,9.297584068725559,File_Uploads,2,12,False,percentage,10.931674249433131,1.7345524665485796,False,combination
2024-01-03 13:00:00,9.28745123388617,File_Uploads,2,13,False,percentage,9.776922331772719,0.8390288147376591,False,combination
