timestamp,value,kpi_name,day_of_week,hour_of_day,is_weekend,unit,rolling_avg,rolling_std,is_anomaly,kpi_type
2024-01-01 00:00:00,10.568358550916054,CPU_Usage,0,0,False,percentage,10.568358550916054,0.0,False,consistent
2024-01-01 01:00:00,11.369914824829824,CPU_Usage,0,1,False,percentage,10.96913668787294,0.5667858767870476,False,consistent
2024-01-01 02:00:00,11.621376347632491,CPU_Usage,0,2,False,percentage,11.18654990779279,0.5499351231285226,False,consistent
2024-01-01 03:00:00,12.709675837274993,CPU_Usage,0,3,False,percentage,11.900322336579103,0.7121081667689803,False,consistent
2024-01-01 04:00:00,14.623794313179069,CPU_Usage,0,4,False,percentage,12.984948832695517,1.5200196796308436,False,consistent
2024-01-01 05:00:00,14.41409058361267,CPU_Usage,0,5,False,percentage,13.915853578022244,1.0498297339350418,False,consistent
2024-01-01 06:00:00,14.971298241911349,CPU_Usage,0,6,False,percentage,14.669727712901029,0.28142938994388594,False,consistent
2024-01-01 07:00:00,15.278087098203638,CPU_Usage,0,7,False,percentage,14.887825307909218,0.4380048999035613,False,consistent
2024-01-01 08:00:00,14.531257951169284,CPU_Usage,0,8,False,percentage,14.926881097094757,0.37539060427807625,False,consistent
2024-01-01 09:00:00,13.520789458389519,CPU_Usage,0,9,False,percentage,14.443378169254146,0.881938711462515,False,consistent
2024-01-01 10:00:00,12.436984130284928,CPU_Usage,0,10,False,percentage,13.496343846614579,1.0473508963865394,False,consistent
2024-01-01 11:00:00,10.796919921849334,CPU_Usage,0,11,False,percentage,12.251564503507927,1.3713685287035426,False,consistent
2024-01-01 12:00:00,10.225775978080316,CPU_Usage,0,12,False,percentage,11.153226676738193,1.1478572432051943,False,consistent
2024-01-01 13:00:00,8.231322482293143,CPU_Usage,0,13,False,percentage,9.751339460740931,1.346992970361462,False,consistent
2024-01-01 14:00:00,6.975966270290188,CPU_Usage,0,14,False,percentage,8.477688243554548,1.6388526018081102,False,consistent
2024-01-01 15:00:00,6.54846776144219,CPU_Usage,0,15,False,percentage,7.251918838008507,0.8747070181468667,False,consistent
2024-01-01 16:00:00,6.6418781637189905,CPU_Usage,0,16,False,percentage,6.722104065150456,0.2247574030198711,False,consistent
2024-01-01 17:00:00,5.897043147350606,CPU_Usage,0,17,False,percentage,6.362463024170595,0.40576239613570025,False,consistent
