timestamp,value,kpi_name,day_of_week,hour_of_day,is_weekend,unit,rolling_avg,rolling_std,is_anomaly,kpi_type
2024-01-01 00:00:00,10.883035759488484,Response_Time,0,0,False,percentage,10.883035759488484,0.0,False,consistent
2024-01-01 01:00:00,10.841158392763695,Response_Time,0,1,False,percentage,10.86209707612609,0.029611769989334596,False,consistent
2024-01-01 02:00:00,12.164679875795569,Response_Time,0,2,False,percentage,11.296291342682585,0.7523379638118385,False,consistent
2024-01-01 03:00:00,13.293742125729182,Response_Time,0,3,False,percentage,12.09986013142948,1.2275760429588436,False,consistent
2024-01-01 04:00:00,14.576745582017857,Response_Time,0,4,False,percentage,13.345055861180867,1.2068513029234,False,consistent
2024-01-01 05:00:00,15.186443387092154,Response_Time,0,5,False,percentage,14.352310364946398,0.9661044928928132,False,consistent
2024-01-01 06:00:00,15.20652078446377,Response_Time,0,6,False,percentage,14.98990325119126,0.3579458341270394,False,consistent
2024-01-01 07:00:00,14.885855080419036,Response_Time,0,7,False,percentage,15.092939750658319,0.17962132656616078,False,consistent
2024-01-01 08:00:00,15.16803481883226,Response_Time,0,8,False,percentage,15.086803561238355,0.17508715357027152,False,consistent
2024-01-01 09:00:00,14.245124485627251,Response_Time,0,9,False,percentage,14.76633812829285,0.472920814902763,False,consistent
2024-01-01 10:00:00,13.072668575418545,Response_Time,0,10,False,percentage,14.16194262662602,1.0501568167467181,False,consistent
2024-01-01 11:00:00,11.782398778167298,Response_Time,0,11,False,percentage,13.033397279737699,1.2318324372837286,False,consistent
2024-01-01 12:00:00,10.769180004350732,Response_Time,0,12,False,percentage,11.874749119312192,1.1545177947490437,False,consistent
2024-01-01 13:00:00,9.68795227887152,Response_Time,0,13,False,percentage,10.746510353796516,1.0474072605225118,False,consistent
2024-01-01 14:00:00,7.334600260787893,Response_Time,0,14,False,percentage,9.263910848003382,1.7561158432867023,False,consistent
2024-01-01 15:00:00,6.224418508762731,Response_Time,0,15,False,percentage,7.748990349474048,1.7685604042192005,False,consistent
2024-01-01 16:00:00,5.882162076709769,Response_Time,0,16,False,percentage,6.480393615420131,0.7593000797202798,False,consistent
2024-01-01 17:00:00,6.07898062750722,Response_Time,0,17,False,percentage,6.061853737659907,0.17176979969502576,False,consistent
2024-01-01 18:00:00,5.2472896330898395,Response_Time,0,18,False,percentage,5.73614411243561,0.4346474571038016,False,consistent
2024-01-01 19:00:00,5.532362215908005,Response_Time,0,19,False,percentage,5.619544158835022,0.4226440534635741,False,consistent
2024-01-01 20:00:00,5.466194945572412,Response_Time,0,20,False,percentage,5.415282264856752,0.14920010107863746,False,consistent
2024-01-01 21:00:00,5.552525560509929,Response_Time,0,21,False,percentage,5.517027573996782,0.045162010592549734,False,consistent
2024-01-01 22:00:00,6.783947578938648,Response_Time,0,22,False,percentage,5.934222695006997,0.7371482398733302,False,consistent
2024-01-01 23:00:00,9.316503199132784,Response_Time,0,23,False,percentage,7.21765877952712,1.919104210341411,False,consistent
2024-01-02 00:00:00,10.240142544581182,Response_Time,1,0,False,percentage,8.780197774217537,1.789424081018343,False,consistent
2024-01-02 01:00:00,12.251950101758062,Response_Time,1,1,False,percentage,10.602865281824009,1.500962347168574,False,consistent
2024-01-02 02:00:00,11.828396363737019,Response_Time,1,2,False,percentage,11.440163003358755,1.0606065568161787,False,consistent
2024-01-02 03:00:00,13.715277953499431,Response_Time,1,3,False,percentage,12.598541472998171,0.9900377353463278,False,consistent
2024-01-02 04:00:00,13.53144262409637,Response_Time,1,4,False,percentage,13.025038980444274,1.0403912827269386,False,consistent
2024-01-02 05:00:00,14.78895540803504,Response_Time,1,5,False,percentage,14.011891995210279,0.6792050631049305,False,consistent
2024-01-02 06:00:00,14.424319142284961,Response_Time,1,6,False,percentage,14.248239058138788,0.646983575886616,True,consistent
2024-01-02 07:00:00,15.376845602053244,Response_Time,1,7,False,percentage,14.863373384124415,0.48060398512044394,False,consistent
2024-01-02 08:00:00,13.971637558548025,Response_Time,1,8,False,percentage,14.590934100962079,0.7172676067718528,False,consistent
2024-01-02 09:00:00,13.069829259801002,Response_Time,1,9,False,percentage,14.139437473467424,1.1626257822016461,False,consistent
2024-01-02 10:00:00,11.553870430287176,Response_Time,1,10,False,percentage,12.86511241621207,1.2218147204717549,False,consistent
2024-01-02 11:00:00,11.396708073066764,Response_Time,1,11,False,percentage,12.006802587718314,0.9239557785961365,False,consistent
